izoneareaid,level,vroleid,expchange,expreason,expsubreason,mapid,sumexp,,54939
1204,39,0X04B402013C336A85,133,20,0,21,35505,,
1204,39,0X04B402013C336A85,133,20,0,21,35914,,
1204,39,0X04B402013C336A85,138,20,0,21,36052,,
1204,39,0X04B402013C336A85,138,20,0,21,35781,,
1204,39,0X04B402013C336A85,138,20,0,21,35643,,
1204,39,0X04B402013C336A85,133,20,0,21,36185,,
1204,39,0X04B402013C336A85,138,20,0,21,36461,,
1204,39,0X04B402013C336A85,133,20,0,21,36594,,
1204,39,0X04B402013C336A85,138,20,0,21,36323,,
1204,39,0X04B402013C336A85,133,20,0,21,36727,,
1204,39,0X04B402013C336A85,138,20,0,21,36865,,
1204,39,0X04B402013C336A85,138,20,0,21,37141,,
1204,39,0X04B402013C336A85,138,20,0,21,37003,,
1204,39,0X04B402013C336A85,133,20,0,21,37678,,
1204,39,0X04B402013C336A85,133,20,0,21,37274,,
1204,39,0X04B402013C336A85,138,20,0,21,37412,,
1204,39,0X04B402013C336A85,138,20,0,21,37816,,
1204,39,0X04B402013C336A85,133,20,0,21,37545,,
1204,39,0X04B402013C336A85,138,20,0,21,38087,,
1204,39,0X04B402013C336A85,133,20,0,21,37949,,
1204,39,0X04B402013C336A85,138,20,0,21,38496,,
1204,46,0X04B402013C336A85,22,20,0,34,926669,,
1204,46,0X04B402013C336A85,22,20,0,34,926753,,
1204,46,0X04B402013C336A85,22,20,0,34,926923,,
1204,48,0X04B402013C336A85,11776,10,16,27,600815,,
1204,48,0X04B402013C336A85,134400,125,0,104,535679,,
1204,46,0X04B402013C336A85,1344,20,0,878,877267,,
1204,46,0X04B402013C336A85,1344,20,0,878,875923,,
1204,46,0X04B402013C336A85,1344,20,0,878,878611,,
1204,46,0X04B402013C336A85,1344,20,0,878,879955,,
1204,46,0X04B402013C336A85,1344,20,0,878,881299,,
1204,46,0X04B402013C336A85,1344,20,0,878,883987,,
1204,46,0X04B402013C336A85,1344,20,0,878,882643,,
1204,46,0X04B402013C336A85,1344,20,0,878,885331,,
1204,47,0X04B402013C336A85,2,20,0,15,146434,,
1204,47,0X04B402013C336A85,3,20,0,15,150349,,
1204,47,0X04B402013C336A85,3,20,0,15,150364,,
1204,47,0X04B402013C336A85,4224,10,16,15,154588,,
1204,47,0X04B402013C336A85,3,20,0,15,150361,,
1204,47,0X04B402013C336A85,704,10,16,15,1074,,
1204,47,0X04B402013C336A85,1056,10,16,10,2130,,
1204,38,0X04B402013C336A85,138,20,0,21,401095,,
1204,38,0X04B402013C336A85,138,20,0,21,401371,,
1204,38,0X04B402013C336A85,138,20,0,21,401233,,
1204,38,0X04B402013C336A85,133,20,0,21,401504,,
1204,38,0X04B402013C336A85,133,20,0,21,401908,,
1204,38,0X04B402013C336A85,138,20,0,21,401642,,
1204,38,0X04B402013C336A85,133,20,0,21,401775,,
1204,38,0X04B402013C336A85,133,20,0,21,402041,,
1204,38,0X04B402013C336A85,133,20,0,21,402312,,
1204,38,0X04B402013C336A85,138,20,0,21,402179,,
1204,38,0X04B402013C336A85,138,20,0,21,402588,,
1204,38,0X04B402013C336A85,138,20,0,21,402450,,
1204,38,0X04B402013C336A85,138,20,0,21,402726,,
1204,38,0X04B402013C336A85,133,20,0,21,402859,,
1204,38,0X04B402013C336A85,133,20,0,21,403130,,
1204,38,0X04B402013C336A85,138,20,0,21,402997,,
1204,38,0X04B402013C336A85,138,20,0,21,403268,,
1204,38,0X04B402013C336A85,133,20,0,21,403534,,
1204,38,0X04B402013C336A85,133,20,0,21,403401,,
1204,38,0X04B402013C336A85,133,20,0,21,403667,,
1204,38,0X04B402013C336A85,138,20,0,21,403943,,
1204,38,0X04B402013C336A85,133,20,0,21,404076,,
1204,38,0X04B402013C336A85,138,20,0,21,403805,,
1204,38,0X04B402013C336A85,138,20,0,21,404214,,
1204,38,0X04B402013C336A85,138,20,0,21,404485,,
1204,38,0X04B402013C336A85,133,20,0,21,404347,,
1204,38,0X04B402013C336A85,138,20,0,21,404623,,
1204,38,0X04B402013C336A85,133,20,0,21,345460,,
1204,38,0X04B402013C336A85,138,20,0,21,345874,,
1204,38,0X04B402013C336A85,138,20,0,21,345598,,
1204,38,0X04B402013C336A85,133,20,0,21,346278,,
1204,38,0X04B402013C336A85,133,20,0,21,346145,,
1204,38,0X04B402013C336A85,138,20,0,21,345736,,
1204,38,0X04B402013C336A85,138,20,0,21,346012,,
1204,38,0X04B402013C336A85,133,20,0,21,346544,,
1204,38,0X04B402013C336A85,133,20,0,21,346411,,
1204,38,0X04B402013C336A85,138,20,0,21,346820,,
1204,38,0X04B402013C336A85,138,20,0,21,346958,,
1204,38,0X04B402013C336A85,138,20,0,21,347495,,
1204,38,0X04B402013C336A85,133,20,0,21,347357,,
1204,38,0X04B402013C336A85,138,20,0,21,346682,,
1204,38,0X04B402013C336A85,133,20,0,21,347224,,
1204,38,0X04B402013C336A85,133,20,0,21,347091,,
1204,38,0X04B402013C336A85,138,20,0,21,347771,,
1204,38,0X04B402013C336A85,138,20,0,21,347633,,
1204,38,0X04B402013C336A85,138,20,0,21,347909,,
1204,38,0X04B402013C336A85,133,20,0,21,348042,,
1204,38,0X04B402013C336A85,133,20,0,21,348175,,
1204,38,0X04B402013C336A85,138,20,0,21,348451,,
1204,38,0X04B402013C336A85,138,20,0,21,348313,,
1204,38,0X04B402013C336A85,133,20,0,21,348717,,
1204,38,0X04B402013C336A85,133,20,0,21,348584,,
1204,38,0X04B402013C336A85,138,20,0,21,348993,,
1204,38,0X04B402013C336A85,138,20,0,21,348855,,
1204,38,0X04B402013C336A85,138,20,0,21,349264,,
1204,38,0X04B402013C336A85,133,20,0,21,349126,,
1204,38,0X04B402013C336A85,133,20,0,21,349397,,
1204,38,0X04B402013C336A85,138,20,0,21,349535,,
1204,46,0X04B402013C336A85,1344,20,0,878,827539,,
1204,46,0X04B402013C336A85,1344,20,0,878,828883,,
1204,46,0X04B402013C336A85,1344,20,0,878,830227,,
1204,46,0X04B402013C336A85,8,20,0,351,911071,,
1204,46,0X04B402013C336A85,8,20,0,351,911031,,
1204,46,0X04B402013C336A85,8,20,0,351,911039,,
1204,46,0X04B402013C336A85,8,20,0,351,911063,,
1204,46,0X04B402013C336A85,8,20,0,351,911143,,
1204,46,0X04B402013C336A85,8,20,0,351,911023,,
1204,46,0X04B402013C336A85,8,20,0,351,911111,,
1204,46,0X04B402013C336A85,8,20,0,351,911047,,
1204,46,0X04B402013C336A85,8,20,0,351,911055,,
1204,46,0X04B402013C336A85,8,20,0,351,911079,,
1204,46,0X04B402013C336A85,8,20,0,351,911087,,
1204,46,0X04B402013C336A85,8,20,0,351,911095,,
1204,46,0X04B402013C336A85,8,20,0,351,911103,,
1204,46,0X04B402013C336A85,8,20,0,351,911119,,
1204,46,0X04B402013C336A85,8,20,0,351,911135,,
1204,46,0X04B402013C336A85,8,20,0,351,911159,,
1204,46,0X04B402013C336A85,8,20,0,351,911167,,
1204,39,0X04B402013C336A85,13,20,0,21,218967,,
1204,39,0X04B402013C336A85,13,20,0,21,218980,,
1204,39,0X04B402013C336A85,13,20,0,21,218941,,
1204,39,0X04B402013C336A85,13,20,0,21,218954,,
1204,39,0X04B402013C336A85,13,20,0,21,218993,,
1204,39,0X04B402013C336A85,13,20,0,21,219006,,
1204,39,0X04B402013C336A85,13,20,0,21,219032,,
1204,39,0X04B402013C336A85,13,20,0,21,219045,,
1204,39,0X04B402013C336A85,13,20,0,21,219019,,
1204,39,0X04B402013C336A85,13,20,0,21,219058,,
1204,39,0X04B402013C336A85,13,20,0,21,219071,,
1204,39,0X04B402013C336A85,13,20,0,21,219084,,
1204,39,0X04B402013C336A85,13,20,0,21,219097,,
1204,39,0X04B402013C336A85,13,20,0,21,219123,,
1204,39,0X04B402013C336A85,13,20,0,21,219110,,
1204,39,0X04B402013C336A85,13,20,0,21,219149,,
1204,39,0X04B402013C336A85,13,20,0,21,219136,,
1204,39,0X04B402013C336A85,13,20,0,21,219175,,
1204,39,0X04B402013C336A85,13,20,0,21,219162,,
1204,39,0X04B402013C336A85,13,20,0,21,219188,,
1204,39,0X04B402013C336A85,13,20,0,21,219227,,
1204,39,0X04B402013C336A85,13,20,0,21,219201,,
1204,39,0X04B402013C336A85,13,20,0,21,219214,,
1204,49,0X04B402013C336A85,13824,10,16,10,221365,,
1204,49,0X04B402013C336A85,14208,10,16,15,235573,,
1204,49,0X04B402013C336A85,-2920,128,115,1,275704,,
1204,49,0X04B402013C336A85,0,123,0,1,275704,,
1204,49,0X04B402013C336A85,-1090,128,115,1,269194,,
1204,49,0X04B402013C336A85,0,123,0,1,269194,,
1204,48,0X04B402013C336A85,13248,10,16,10,1055767,,
1204,46,0X04B402013C336A85,25,20,0,873,922841,,
1204,46,0X04B402013C336A85,25,20,0,873,923016,,
1204,46,0X04B402013C336A85,25,20,0,873,922991,,
1204,46,0X04B402013C336A85,25,20,0,873,923316,,
1204,46,0X04B402013C336A85,8,20,0,351,924980,,
1204,46,0X04B402013C336A85,8,20,0,351,925268,,
1204,46,0X04B402013C336A85,8,20,0,351,925340,,
1204,46,0X04B402013C336A85,8,20,0,351,925380,,
1204,46,0X04B402013C336A85,8,20,0,351,925420,,
1204,42,0X04B402013C336A85,22,20,0,40,429215,,
1204,42,0X04B402013C336A85,14,20,0,40,428937,,
1204,37,0X04B402013C336A85,12645,10,10,1,370994,,
1204,38,0X04B402013C336A85,3035,131,118,27,156573,,
1204,38,0X04B402013C336A85,3035,131,118,27,159608,,
1204,38,0X04B402013C336A85,3035,131,118,27,162643,,
1204,38,0X04B402013C336A85,3035,131,118,27,165678,,
1204,38,0X04B402013C336A85,138,20,0,21,386042,,
1204,38,0X04B402013C336A85,133,20,0,21,386313,,
1204,38,0X04B402013C336A85,133,20,0,21,386446,,
1204,38,0X04B402013C336A85,133,20,0,21,386717,,
1204,38,0X04B402013C336A85,138,20,0,21,386855,,
1204,38,0X04B402013C336A85,138,20,0,21,386584,,
1204,38,0X04B402013C336A85,138,20,0,21,386993,,
1204,38,0X04B402013C336A85,138,20,0,21,387402,,
1204,38,0X04B402013C336A85,138,20,0,21,387131,,
1204,38,0X04B402013C336A85,133,20,0,21,387264,,
1204,38,0X04B402013C336A85,133,20,0,21,387806,,
1204,38,0X04B402013C336A85,138,20,0,21,387540,,
1204,38,0X04B402013C336A85,133,20,0,21,388210,,
1204,38,0X04B402013C336A85,133,20,0,21,387673,,
1204,38,0X04B402013C336A85,138,20,0,21,388077,,
1204,38,0X04B402013C336A85,133,20,0,21,387939,,
1204,38,0X04B402013C336A85,138,20,0,21,388348,,
1204,38,0X04B402013C336A85,138,20,0,21,388757,,
1204,38,0X04B402013C336A85,133,20,0,21,388619,,
1204,38,0X04B402013C336A85,138,20,0,21,388486,,
1204,38,0X04B402013C336A85,138,20,0,21,388895,,
1204,38,0X04B402013C336A85,133,20,0,21,389028,,
1204,38,0X04B402013C336A85,138,20,0,21,389432,,
1204,38,0X04B402013C336A85,133,20,0,21,389836,,
1204,38,0X04B402013C336A85,133,20,0,21,389161,,
1204,38,0X04B402013C336A85,133,20,0,21,389294,,
1204,38,0X04B402013C336A85,138,20,0,21,389570,,
1204,38,0X04B402013C336A85,133,20,0,21,389703,,
1204,38,0X04B402013C336A85,138,20,0,21,315939,,
1204,38,0X04B402013C336A85,133,20,0,21,316348,,
1204,38,0X04B402013C336A85,133,20,0,21,316619,,
1204,38,0X04B402013C336A85,133,20,0,21,316752,,
1204,38,0X04B402013C336A85,138,20,0,21,316486,,
1204,38,0X04B402013C336A85,138,20,0,21,316890,,
1204,38,0X04B402013C336A85,138,20,0,21,317028,,
1204,38,0X04B402013C336A85,133,20,0,21,317299,,
1204,38,0X04B402013C336A85,138,20,0,21,317166,,
1204,38,0X04B402013C336A85,138,20,0,21,317437,,
1204,38,0X04B402013C336A85,133,20,0,21,317703,,
1204,38,0X04B402013C336A85,133,20,0,21,317570,,
1204,38,0X04B402013C336A85,138,20,0,21,317841,,
1204,38,0X04B402013C336A85,133,20,0,21,318112,,
1204,38,0X04B402013C336A85,138,20,0,21,317979,,
1204,38,0X04B402013C336A85,138,20,0,21,318383,,
1204,38,0X04B402013C336A85,133,20,0,21,318516,,
1204,38,0X04B402013C336A85,133,20,0,21,318245,,
1204,46,0X04B402013C336A85,5,20,0,351,923399,,
1204,46,0X04B402013C336A85,15,20,0,34,919375,,
1204,46,0X04B402013C336A85,17,20,0,34,919505,,
1204,46,0X04B402013C336A85,17,20,0,34,919571,,
1204,47,0X04B402013C336A85,616,122,144,104,920967,,
1204,47,0X04B402013C336A85,616,122,144,104,921583,,
1204,47,0X04B402013C336A85,1014,128,94,104,802331,,
1204,43,0X04B402013C336A85,280,20,0,21,730068,,
1204,43,0X04B402013C336A85,268,20,0,21,730336,,
1204,43,0X04B402013C336A85,280,20,0,21,731420,,
1204,43,0X04B402013C336A85,268,20,0,21,730604,,
1204,43,0X04B402013C336A85,268,20,0,21,730872,,
1204,43,0X04B402013C336A85,268,20,0,21,731140,,
1204,43,0X04B402013C336A85,268,20,0,21,731688,,
1204,43,0X04B402013C336A85,268,20,0,21,732796,,
1204,43,0X04B402013C336A85,280,20,0,21,731968,,
1204,43,0X04B402013C336A85,280,20,0,21,732248,,
1204,43,0X04B402013C336A85,280,20,0,21,732528,,
1204,43,0X04B402013C336A85,268,20,0,21,733332,,
1204,43,0X04B402013C336A85,268,20,0,21,733600,,
1204,43,0X04B402013C336A85,280,20,0,21,733880,,
1204,43,0X04B402013C336A85,268,20,0,21,733064,,
1204,43,0X04B402013C336A85,280,20,0,21,734160,,
1204,43,0X04B402013C336A85,268,20,0,21,734428,,
1204,43,0X04B402013C336A85,280,20,0,21,734988,,
1204,43,0X04B402013C336A85,280,20,0,21,734708,,
1204,43,0X04B402013C336A85,268,20,0,21,735256,,
1204,43,0X04B402013C336A85,268,20,0,21,735524,,
1204,43,0X04B402013C336A85,280,20,0,21,580449,,
1204,43,0X04B402013C336A85,280,20,0,21,580729,,
1204,43,0X04B402013C336A85,268,20,0,21,580997,,
1204,43,0X04B402013C336A85,268,20,0,21,581813,,
1204,43,0X04B402013C336A85,268,20,0,21,581265,,
1204,43,0X04B402013C336A85,280,20,0,21,581545,,
1204,43,0X04B402013C336A85,280,20,0,21,582373,,
1204,43,0X04B402013C336A85,280,20,0,21,582093,,
1204,43,0X04B402013C336A85,268,20,0,21,582921,,
1204,43,0X04B402013C336A85,280,20,0,21,583201,,
1204,43,0X04B402013C336A85,280,20,0,21,582653,,
1204,43,0X04B402013C336A85,280,20,0,21,583761,,
1204,43,0X04B402013C336A85,280,20,0,21,583481,,
1204,43,0X04B402013C336A85,268,20,0,21,584029,,
1204,46,0X04B402013C336A85,17,20,0,34,928237,,
1204,48,0X04B402013C336A85,3,20,0,15,260265,,
1204,46,0X04B402013C336A85,15,20,0,34,930618,,
1204,46,0X04B402013C336A85,17,20,0,34,930784,,
1204,46,0X04B402013C336A85,17,20,0,34,930833,,
1204,46,0X04B402013C336A85,17,20,0,34,930999,,
1204,46,0X04B402013C336A85,13,20,0,21,912759,,
1204,46,0X04B402013C336A85,13,20,0,21,912772,,
1204,46,0X04B402013C336A85,13,20,0,21,912746,,
1204,46,0X04B402013C336A85,13,20,0,21,912798,,
1204,46,0X04B402013C336A85,13,20,0,21,912785,,
1204,46,0X04B402013C336A85,13,20,0,21,912811,,
1204,46,0X04B402013C336A85,13,20,0,21,912824,,
1204,46,0X04B402013C336A85,13,20,0,21,918375,,
1204,46,0X04B402013C336A85,13,20,0,21,918362,,
1204,46,0X04B402013C336A85,13,20,0,21,918388,,
1204,46,0X04B402013C336A85,13,20,0,21,916906,,
1204,46,0X04B402013C336A85,13,20,0,21,916893,,
1204,46,0X04B402013C336A85,13,20,0,21,916984,,
1204,46,0X04B402013C336A85,13,20,0,21,916919,,
1204,46,0X04B402013C336A85,13,20,0,21,916958,,
1204,46,0X04B402013C336A85,13,20,0,21,916932,,
1204,46,0X04B402013C336A85,13,20,0,21,916945,,
1204,46,0X04B402013C336A85,13,20,0,21,916997,,
1204,46,0X04B402013C336A85,13,20,0,21,916971,,
1204,46,0X04B402013C336A85,13,20,0,21,917010,,
1204,37,0X04B402013C336A85,6002,131,118,10,389000,,
1204,37,0X04B402013C336A85,6002,131,118,10,395002,,
1204,37,0X04B402013C336A85,6002,131,118,10,401004,,
1204,37,0X04B402013C336A85,6002,131,118,10,407006,,
1204,44,0X04B402013C336A85,14,20,0,21,399574,,
1204,44,0X04B402013C336A85,13,20,0,21,399587,,
1204,44,0X04B402013C336A85,14,20,0,21,399601,,
1204,44,0X04B402013C336A85,13,20,0,21,399642,,
1204,44,0X04B402013C336A85,14,20,0,21,399615,,
1204,44,0X04B402013C336A85,14,20,0,21,399629,,
1204,44,0X04B402013C336A85,14,20,0,21,399656,,
1204,44,0X04B402013C336A85,14,20,0,21,399684,,
1204,44,0X04B402013C336A85,14,20,0,21,399670,,
1204,44,0X04B402013C336A85,13,20,0,21,399697,,
1204,44,0X04B402013C336A85,13,20,0,21,399710,,
1204,44,0X04B402013C336A85,14,20,0,21,399738,,
1204,44,0X04B402013C336A85,14,20,0,21,399724,,
1204,44,0X04B402013C336A85,14,20,0,21,402944,,
1204,44,0X04B402013C336A85,13,20,0,21,402971,,
1204,44,0X04B402013C336A85,14,20,0,21,402958,,
1204,44,0X04B402013C336A85,14,20,0,21,402985,,
1204,44,0X04B402013C336A85,14,20,0,21,402999,,
1204,44,0X04B402013C336A85,13,20,0,21,403025,,
1204,44,0X04B402013C336A85,13,20,0,21,403012,,
1204,36,0X04B402013C336A85,100,10,10,0,46303,,
1204,36,0X04B402013C336A85,100,10,10,0,46403,,
1204,47,0X04B402013C336A85,1,20,0,27,21204,,
1204,47,0X04B402013C336A85,1,20,0,27,21207,,
1204,47,0X04B402013C336A85,1,20,0,27,22620,,
1204,47,0X04B402013C336A85,2,20,0,15,26508,,
1204,47,0X04B402013C336A85,2,20,0,15,26510,,
1204,47,0X04B402013C336A85,2,20,0,15,26516,,
1204,47,0X04B402013C336A85,2,20,0,15,60697,,
1204,47,0X04B402013C336A85,2,20,0,15,60699,,
1204,47,0X04B402013C336A85,2,20,0,15,457329,,
1204,47,0X04B402013C336A85,5632,10,16,10,468249,,
1204,47,0X04B402013C336A85,2,20,0,15,457321,,
1204,47,0X04B402013C336A85,2,20,0,15,457327,,
1204,44,0X04B402013C336A85,140,20,0,21,318947,,
1204,44,0X04B402013C336A85,134,20,0,21,319081,,
1204,44,0X04B402013C336A85,140,20,0,21,319221,,
1204,44,0X04B402013C336A85,134,20,0,21,319355,,
1204,44,0X04B402013C336A85,134,20,0,21,319489,,
1204,44,0X04B402013C336A85,140,20,0,21,319629,,
1204,44,0X04B402013C336A85,140,20,0,21,319769,,
1204,44,0X04B402013C336A85,140,20,0,21,353341,,
1204,44,0X04B402013C336A85,134,20,0,21,353475,,
1204,44,0X04B402013C336A85,140,20,0,21,353615,,
1204,44,0X04B402013C336A85,140,20,0,21,353755,,
1204,44,0X04B402013C336A85,140,20,0,21,353895,,
1204,44,0X04B402013C336A85,140,20,0,21,354035,,
1204,44,0X04B402013C336A85,140,20,0,21,354309,,
1204,44,0X04B402013C336A85,134,20,0,21,354169,,
1204,44,0X04B402013C336A85,134,20,0,21,354443,,
1204,44,0X04B402013C336A85,13,20,0,21,414190,,
1204,44,0X04B402013C336A85,14,20,0,21,414163,,
1204,44,0X04B402013C336A85,13,20,0,21,414203,,
1204,44,0X04B402013C336A85,14,20,0,21,414177,,
1204,44,0X04B402013C336A85,14,20,0,21,414217,,
1204,44,0X04B402013C336A85,14,20,0,21,414231,,
1204,44,0X04B402013C336A85,14,20,0,21,414245,,
1204,44,0X04B402013C336A85,13,20,0,21,414258,,
1204,44,0X04B402013C336A85,13,20,0,21,414271,,
1204,44,0X04B402013C336A85,14,20,0,21,414299,,
1204,44,0X04B402013C336A85,14,20,0,21,414285,,
1204,44,0X04B402013C336A85,13,20,0,21,414312,,
1204,44,0X04B402013C336A85,13,20,0,21,414325,,
1204,44,0X04B402013C336A85,14,20,0,21,414339,,
1204,44,0X04B402013C336A85,14,20,0,21,414353,,
1204,44,0X04B402013C336A85,14,20,0,21,414367,,
1204,44,0X04B402013C336A85,13,20,0,21,414380,,
1204,44,0X04B402013C336A85,14,20,0,21,414394,,
1204,44,0X04B402013C336A85,14,20,0,21,414408,,
1204,46,0X04B402013C336A85,20,20,0,34,926837,,
1204,46,0X04B402013C336A85,20,20,0,34,926879,,
1204,38,0X04B402013C336A85,138,20,0,21,465407,,
1204,38,0X04B402013C336A85,138,20,0,21,465816,,
1204,38,0X04B402013C336A85,133,20,0,21,465949,,
1204,38,0X04B402013C336A85,138,20,0,21,466220,,
1204,38,0X04B402013C336A85,138,20,0,21,466496,,
1204,38,0X04B402013C336A85,133,20,0,21,466082,,
1204,38,0X04B402013C336A85,138,20,0,21,466358,,
1204,38,0X04B402013C336A85,133,20,0,21,466629,,
1204,38,0X04B402013C336A85,133,20,0,21,466762,,
1204,38,0X04B402013C336A85,133,20,0,21,467033,,
1204,38,0X04B402013C336A85,138,20,0,21,466900,,
1204,38,0X04B402013C336A85,133,20,0,21,467304,,
1204,38,0X04B402013C336A85,138,20,0,21,467171,,
1204,38,0X04B402013C336A85,138,20,0,21,467580,,
1204,38,0X04B402013C336A85,138,20,0,21,467442,,
1204,38,0X04B402013C336A85,133,20,0,21,467851,,
1204,38,0X04B402013C336A85,138,20,0,21,467718,,
1204,38,0X04B402013C336A85,138,20,0,21,468122,,
1204,38,0X04B402013C336A85,133,20,0,21,468255,,
1204,38,0X04B402013C336A85,133,20,0,21,467984,,
1204,38,0X04B402013C336A85,133,20,0,21,468388,,
1204,38,0X04B402013C336A85,138,20,0,21,468797,,
1204,39,0X04B402013C336A85,133,20,0,21,31844,,
1204,39,0X04B402013C336A85,138,20,0,21,31982,,
1204,39,0X04B402013C336A85,138,20,0,21,32253,,
1204,39,0X04B402013C336A85,133,20,0,21,32115,,
1204,39,0X04B402013C336A85,133,20,0,21,32790,,
1204,39,0X04B402013C336A85,138,20,0,21,32524,,
1204,39,0X04B402013C336A85,133,20,0,21,32386,,
1204,39,0X04B402013C336A85,133,20,0,21,32657,,
1204,39,0X04B402013C336A85,138,20,0,21,32928,,
1204,39,0X04B402013C336A85,138,20,0,21,33066,,
1204,39,0X04B402013C336A85,138,20,0,21,33204,,
1204,39,0X04B402013C336A85,138,20,0,21,33342,,
1204,39,0X04B402013C336A85,133,20,0,21,33475,,
1204,39,0X04B402013C336A85,138,20,0,21,33746,,
1204,39,0X04B402013C336A85,133,20,0,21,33608,,
1204,39,0X04B402013C336A85,133,20,0,21,33879,,
1204,39,0X04B402013C336A85,133,20,0,21,34145,,
1204,39,0X04B402013C336A85,133,20,0,21,34012,,
1204,39,0X04B402013C336A85,138,20,0,21,34283,,
1204,39,0X04B402013C336A85,138,20,0,21,34559,,
1204,39,0X04B402013C336A85,138,20,0,21,34421,,
1204,39,0X04B402013C336A85,133,20,0,21,34692,,
1204,39,0X04B402013C336A85,138,20,0,21,34968,,
1204,39,0X04B402013C336A85,138,20,0,21,34830,,
1204,44,0X04B402013C336A85,14,20,0,21,408753,,
1204,44,0X04B402013C336A85,13,20,0,21,408779,,
1204,44,0X04B402013C336A85,14,20,0,21,408793,,
1204,44,0X04B402013C336A85,13,20,0,21,408820,,
1204,44,0X04B402013C336A85,14,20,0,21,408834,,
1204,44,0X04B402013C336A85,14,20,0,21,408807,,
1204,44,0X04B402013C336A85,14,20,0,21,408848,,
1204,44,0X04B402013C336A85,13,20,0,21,408861,,
1204,44,0X04B402013C336A85,13,20,0,21,408901,,
1204,44,0X04B402013C336A85,13,20,0,21,408888,,
1204,44,0X04B402013C336A85,13,20,0,21,408914,,
1204,44,0X04B402013C336A85,14,20,0,21,408875,,
1204,44,0X04B402013C336A85,13,20,0,21,408927,,
1204,44,0X04B402013C336A85,14,20,0,21,408941,,
1204,44,0X04B402013C336A85,14,20,0,21,408955,,
1204,44,0X04B402013C336A85,14,20,0,21,408969,,
1204,44,0X04B402013C336A85,14,20,0,21,408983,,
1204,44,0X04B402013C336A85,14,20,0,21,408997,,
1204,44,0X04B402013C336A85,14,20,0,21,405636,,
1204,44,0X04B402013C336A85,13,20,0,21,405663,,
1204,44,0X04B402013C336A85,14,20,0,21,405650,,
1204,44,0X04B402013C336A85,14,20,0,21,405677,,
1204,44,0X04B402013C336A85,13,20,0,21,405690,,
1204,44,0X04B402013C336A85,14,20,0,21,405704,,
1204,44,0X04B402013C336A85,14,20,0,21,405718,,
1204,44,0X04B402013C336A85,13,20,0,21,405731,,
1204,44,0X04B402013C336A85,13,20,0,21,405744,,
1204,43,0X04B402013C336A85,6482,131,118,10,411611,,
1204,43,0X04B402013C336A85,6482,131,118,10,418093,,
1204,43,0X04B402013C336A85,268,20,0,21,596676,,
1204,43,0X04B402013C336A85,280,20,0,21,597236,,
1204,43,0X04B402013C336A85,280,20,0,21,596956,,
1204,43,0X04B402013C336A85,268,20,0,21,597504,,
1204,43,0X04B402013C336A85,268,20,0,21,598040,,
1204,43,0X04B402013C336A85,268,20,0,21,597772,,
1204,43,0X04B402013C336A85,280,20,0,21,598880,,
1204,43,0X04B402013C336A85,280,20,0,21,598600,,
1204,43,0X04B402013C336A85,280,20,0,21,598320,,
1204,43,0X04B402013C336A85,268,20,0,21,599416,,
1204,43,0X04B402013C336A85,268,20,0,21,599684,,
1204,43,0X04B402013C336A85,268,20,0,21,599148,,
1204,43,0X04B402013C336A85,268,20,0,21,599952,,
1204,43,0X04B402013C336A85,280,20,0,21,600792,,
1204,44,0X04B402013C336A85,14,20,0,21,406647,,
1204,44,0X04B402013C336A85,13,20,0,21,406660,,
1204,44,0X04B402013C336A85,14,20,0,21,406674,,
1204,44,0X04B402013C336A85,13,20,0,21,406687,,
1204,44,0X04B402013C336A85,14,20,0,21,406701,,
1204,44,0X04B402013C336A85,14,20,0,21,406715,,
1204,44,0X04B402013C336A85,14,20,0,21,406729,,
1204,44,0X04B402013C336A85,14,20,0,21,406743,,
1204,44,0X04B402013C336A85,14,20,0,21,406757,,
1204,44,0X04B402013C336A85,14,20,0,21,406771,,
1204,44,0X04B402013C336A85,14,20,0,21,406565,,
1204,44,0X04B402013C336A85,13,20,0,21,406578,,
1204,44,0X04B402013C336A85,14,20,0,21,406592,,
1204,44,0X04B402013C336A85,13,20,0,21,406605,,
1204,44,0X04B402013C336A85,14,20,0,21,406619,,
1204,44,0X04B402013C336A85,14,20,0,21,406633,,
1204,49,0X04B402013C336A85,2,20,0,15,38435,,
1204,49,0X04B402013C336A85,2,20,0,15,38455,,
1204,46,0X04B402013C336A85,1344,20,0,878,842323,,
1204,46,0X04B402013C336A85,1344,20,0,878,846355,,
1204,46,0X04B402013C336A85,1344,20,0,878,845011,,
1204,46,0X04B402013C336A85,1344,20,0,878,847699,,
1204,46,0X04B402013C336A85,1344,20,0,878,850387,,
1204,46,0X04B402013C336A85,1344,20,0,878,849043,,
1204,31,0X04B402013C336A85,10265,10,8,10,231505,,
1204,31,0X04B402013C336A85,6843,10,8,10,238348,,
1204,31,0X04B402013C336A85,6843,10,8,10,245191,,
1204,31,0X04B402013C336A85,6843,10,8,10,252034,,
1204,32,0X04B402013C336A85,6843,10,8,10,258877,,
1204,32,0X04B402013C336A85,10265,10,8,10,15866,,
1204,32,0X04B402013C336A85,21,20,0,10,15887,,
1204,32,0X04B402013C336A85,21,20,0,10,15950,,
1204,32,0X04B402013C336A85,21,20,0,10,15908,,
1204,32,0X04B402013C336A85,21,20,0,10,15971,,
1204,32,0X04B402013C336A85,21,20,0,10,16013,,
1204,32,0X04B402013C336A85,21,20,0,10,15929,,
